--------------------Training--------------------
arch_str :: |lstm_1~0|+|lstm_1~0|lstm_1~1|[relu->linear]
model :: 3C
InferCell(
  info :: nodes=3, inC=1, outC=64, [1<-(I0-L0) | 2<-(I0-L1,I1-L2)], genotype_str: lstm_1~0|lstm_1~0|lstm_1~1
  linear_layers: [relu->linear]
  (layers): ModuleList(
    (0-1): 2 x LSTM(
      (lstm): LSTM(1, 64, batch_first=True)
    )
    (2): LSTM(
      (lstm): LSTM(64, 64, batch_first=True)
    )
  )
  (linear_layers): ModuleList(
    (0): ReLU()
    (1): Linear(in_features=3072, out_features=1, bias=True)
  )
)
tr_params :: epochs = 100, patience = 20, batch_size = 256, window_size = 48, data_size = 100
Model MACs: 3.321M, Model Params: 70.657K
learning rate scheduling :: (optimizer, mode='min', factor=0.1, patience=5, verbose=True)
total_samples :: train_dataset = 2136000, train_dataloader = 2136000
total_samples :: valid_dataset = 283200, valid_dataloader = 283200
Epoch ::  1 || Loss: 0.42056448 || it_count: 8344 || Val Loss: 0.44855873 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:03:53.50
Epoch ::  2 || Loss: 0.41815456 || it_count: 8344 || Val Loss: 0.44730433 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:07:44.19
Epoch ::  3 || Loss: 0.41787463 || it_count: 8344 || Val Loss: 0.44950320 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:11:38.83
Epoch ::  4 || Loss: 0.41742841 || it_count: 8344 || Val Loss: 0.44898646 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:15:33.35
Epoch ::  5 || Loss: 0.41686251 || it_count: 8344 || Val Loss: 0.44760796 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:19:25.53
Epoch ::  6 || Loss: 0.41656863 || it_count: 8344 || Val Loss: 0.44716047 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:23:18.06
Epoch ::  7 || Loss: 0.41671192 || it_count: 8344 || Val Loss: 0.44496268 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:27:14.07
Epoch ::  8 || Loss: 0.41642365 || it_count: 8344 || Val Loss: 0.44516193 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:31:9.34
Epoch ::  9 || Loss: 0.41628610 || it_count: 8344 || Val Loss: 0.44449599 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:35:2.21
Epoch :: 10 || Loss: 0.41608970 || it_count: 8344 || Val Loss: 0.44430632 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:38:57.91
Epoch :: 11 || Loss: 0.41553475 || it_count: 8344 || Val Loss: 0.44573395 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:42:49.93
Epoch :: 12 || Loss: 0.41572410 || it_count: 8344 || Val Loss: 0.44532656 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:46:43.40
Epoch :: 13 || Loss: 0.41570627 || it_count: 8344 || Val Loss: 0.44254140 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:50:37.49
Epoch :: 14 || Loss: 0.41579986 || it_count: 8344 || Val Loss: 0.44326687 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:54:30.79
Epoch :: 15 || Loss: 0.41536752 || it_count: 8344 || Val Loss: 0.44335730 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 00:58:25.90
Epoch :: 16 || Loss: 0.41502018 || it_count: 8344 || Val Loss: 0.44607993 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:02:21.90
Epoch :: 17 || Loss: 0.41566892 || it_count: 8344 || Val Loss: 0.44633967 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:06:12.86
Epoch :: 18 || Loss: 0.41477662 || it_count: 8344 || Val Loss: 0.44526965 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:10:7.71
Epoch :: 19 || Loss: 0.41477101 || it_count: 8344 || Val Loss: 0.44279464 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:14:1.29
Epoch :: 20 || Loss: 0.41468886 || it_count: 8344 || Val Loss: 0.44474475 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:17:55.03
Epoch :: 21 || Loss: 0.41493137 || it_count: 8344 || Val Loss: 0.44916348 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:21:50.63
Epoch :: 22 || Loss: 0.41598882 || it_count: 8344 || Val Loss: 0.44426570 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:25:44.68
Epoch :: 23 || Loss: 0.41474337 || it_count: 8344 || Val Loss: 0.44329392 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:29:40.26
Epoch :: 24 || Loss: 0.41435940 || it_count: 8344 || Val Loss: 0.44303066 || Val it_count: 1107 || Current Learning Rate: 0.001 || Time: 01:33:35.98
Epoch :: 25 || Loss: 0.41384500 || it_count: 8344 || Val Loss: 0.44432588 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:37:32.83
Epoch :: 26 || Loss: 0.41897993 || it_count: 8344 || Val Loss: 0.42426027 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:41:29.18
Epoch :: 27 || Loss: 0.41461702 || it_count: 8344 || Val Loss: 0.42212175 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:45:26.75
Epoch :: 28 || Loss: 0.41341337 || it_count: 8344 || Val Loss: 0.42082977 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:49:23.32
Epoch :: 29 || Loss: 0.41278320 || it_count: 8344 || Val Loss: 0.41987035 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:53:17.66
Epoch :: 30 || Loss: 0.41228020 || it_count: 8344 || Val Loss: 0.41932606 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 01:57:10.55
Epoch :: 31 || Loss: 0.41182039 || it_count: 8344 || Val Loss: 0.41895316 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:01:8.00
Epoch :: 32 || Loss: 0.41148197 || it_count: 8344 || Val Loss: 0.41873431 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:05:3.55
Epoch :: 33 || Loss: 0.41116297 || it_count: 8344 || Val Loss: 0.41855819 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:08:57.30
Epoch :: 34 || Loss: 0.41082280 || it_count: 8344 || Val Loss: 0.41841464 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:12:53.24
Epoch :: 35 || Loss: 0.41058418 || it_count: 8344 || Val Loss: 0.41820145 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:16:47.76
Epoch :: 36 || Loss: 0.41025795 || it_count: 8344 || Val Loss: 0.41799685 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:20:41.09
Epoch :: 37 || Loss: 0.40999789 || it_count: 8344 || Val Loss: 0.41785112 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:24:38.59
Epoch :: 38 || Loss: 0.40978434 || it_count: 8344 || Val Loss: 0.41772136 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:28:33.19
Epoch :: 39 || Loss: 0.40956577 || it_count: 8344 || Val Loss: 0.41762364 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:32:28.06
Epoch :: 40 || Loss: 0.40937354 || it_count: 8344 || Val Loss: 0.41748396 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:36:24.76
Epoch :: 41 || Loss: 0.40921435 || it_count: 8344 || Val Loss: 0.41746896 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:40:20.41
Epoch :: 42 || Loss: 0.40905240 || it_count: 8344 || Val Loss: 0.41757234 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:44:15.71
Epoch :: 43 || Loss: 0.40889768 || it_count: 8344 || Val Loss: 0.41764704 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:48:11.59
Epoch :: 44 || Loss: 0.40883718 || it_count: 8344 || Val Loss: 0.41772787 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:52:5.88
Epoch :: 45 || Loss: 0.40869458 || it_count: 8344 || Val Loss: 0.41777795 || Val it_count: 1107 || Current Learning Rate: 0.0001 || Time: 02:56:0.21
Epoch :: 46 || Loss: 0.40853758 || it_count: 8344 || Val Loss: 0.41788753 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 02:59:55.72
Epoch :: 47 || Loss: 0.41051386 || it_count: 8344 || Val Loss: 0.41296500 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:03:50.44
Epoch :: 48 || Loss: 0.40950794 || it_count: 8344 || Val Loss: 0.41280980 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:07:44.34
Epoch :: 49 || Loss: 0.40929095 || it_count: 8344 || Val Loss: 0.41272798 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:11:38.98
Epoch :: 50 || Loss: 0.40918658 || it_count: 8344 || Val Loss: 0.41266561 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:15:33.43
Epoch :: 51 || Loss: 0.40911690 || it_count: 8344 || Val Loss: 0.41261648 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:19:31.01
Epoch :: 52 || Loss: 0.40905785 || it_count: 8344 || Val Loss: 0.41257587 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:23:26.20
Epoch :: 53 || Loss: 0.40900695 || it_count: 8344 || Val Loss: 0.41254305 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:27:21.23
Epoch :: 54 || Loss: 0.40896071 || it_count: 8344 || Val Loss: 0.41251447 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:31:15.37
Epoch :: 55 || Loss: 0.40892035 || it_count: 8344 || Val Loss: 0.41249127 || Val it_count: 1107 || Current Learning Rate: 1e-05 || Time: 03:35:9.58
